narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_26_15,P01,P01_26,00:01:42.40,00:01:42.40,00:01:46.80,6146,6409,stir food,stir,10,food,34,['food'],[34]
P01_26_16,P01,P01_26,00:01:48.30,00:01:48.30,00:01:49.80,6496,6590,add salt,add,46,salt,38,['salt'],[38]
P01_26_17,P01,P01_26,00:02:00.00,00:02:00.00,00:02:05.10,7200,7508,stir food,stir,10,food,34,['food'],[34]
P01_26_19,P01,P01_26,00:02:16.10,00:02:16.10,00:02:27.50,8169,8850,stir food,stir,10,food,34,['food'],[34]
P01_26_21,P01,P01_26,00:02:45.60,00:02:45.60,00:02:48.40,9935,10103,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_22,P01,P01_26,00:02:55.00,00:02:55.00,00:02:56.50,10499,10591,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_23,P01,P01_26,00:02:59.30,00:02:59.30,00:03:00.70,10760,10841,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_26,P01,P01_26,00:03:42.60,00:03:42.60,00:03:46.20,13355,13571,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_28_2,P01,P01_28,00:00:28.60,00:00:28.60,00:00:33.40,1716,2001,add water,add,46,water,27,['water'],[27]
P01_28_3,P01,P01_28,00:00:45.70,00:00:45.70,00:00:49.40,2742,2961,add water,add,46,water,27,['water'],[27]
P01_28_6,P01,P01_28,00:01:08.20,00:01:08.20,00:01:09.20,4093,4153,cover pot,cover,36,pot,29,['pot'],[29]
P01_28_7,P01,P01_28,00:02:47.60,00:02:47.60,00:02:49.00,10059,10141,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_28_8,P01,P01_28,00:02:49.90,00:02:49.90,00:02:50.50,10196,10228,add potato,add,46,potato,30,['potato'],[30]
P01_28_9,P01,P01_28,00:02:53.90,00:02:53.90,00:02:54.90,10436,10496,add potato,add,46,potato,30,['potato'],[30]
P01_28_10,P01,P01_28,00:02:55.50,00:02:55.50,00:02:56.50,10531,10591,cover pot,cover,36,pot,29,['pot'],[29]
P01_28_11,P01,P01_28,00:03:21.10,00:03:21.10,00:03:22.10,12065,12125,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_30_0,P01,P01_30,00:00:02.50,00:00:02.50,00:00:04.20,150,251,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_1,P01,P01_30,00:00:07.50,00:00:07.50,00:00:08.50,449,509,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_2,P01,P01_30,00:00:12.20,00:00:12.20,00:00:13.30,735,796,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_3,P01,P01_30,00:00:46.40,00:00:46.40,00:00:56.10,2783,3364,add salt,add,46,salt,38,['salt'],[38]
P01_30_5,P01,P01_30,00:01:56.40,00:01:56.40,00:01:57.90,6981,7071,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_6,P01,P01_30,00:01:59.10,00:01:59.10,00:02:00.30,7143,7220,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_7,P01,P01_30,00:02:01.40,00:02:01.40,00:02:02.20,7283,7333,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_8,P01,P01_30,00:02:02.80,00:02:02.80,00:02:03.80,7369,7429,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_9,P01,P01_30,00:02:06.10,00:02:06.10,00:02:07.10,7565,7625,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_10,P01,P01_30,00:02:14.20,00:02:14.20,00:02:18.30,8050,8296,add salt,add,46,salt,38,['salt'],[38]
P01_30_11,P01,P01_30,00:02:22.30,00:02:22.30,00:02:25.20,8535,8710,add spice,add,46,spice,85,['spice'],[85]
P01_30_13,P01,P01_30,00:03:12.40,00:03:12.40,00:03:13.40,11546,11606,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_14,P01,P01_30,00:03:14.10,00:03:14.10,00:03:15.10,11648,11708,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_15,P01,P01_30,00:03:16.20,00:03:16.20,00:03:17.20,11771,11831,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_16,P01,P01_30,00:03:18.30,00:03:18.30,00:03:19.30,11899,11959,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
P01_30_17,P01,P01_30,00:03:25.60,00:03:25.60,00:03:26.60,12338,12398,add cheese,add,46,cheese,32,['cheese'],[32]
P01_30_18,P01,P01_30,00:03:28.60,00:03:28.60,00:03:29.60,12519,12579,add cheese,add,46,cheese,32,['cheese'],[32]
P01_30_19,P01,P01_30,00:03:31.90,00:03:31.90,00:03:32.90,12711,12771,add cheese,add,46,cheese,32,['cheese'],[32]
P01_30_20,P01,P01_30,00:03:33.10,00:03:33.10,00:03:33.90,12786,12831,add cheese,add,46,cheese,32,['cheese'],[32]
P01_30_21,P01,P01_30,00:03:37.40,00:03:37.40,00:03:38.40,13044,13104,add cheese,add,46,cheese,32,['cheese'],[32]
P01_30_22,P01,P01_30,00:03:38.70,00:03:38.70,00:03:39.80,13124,13188,add cheese,add,46,cheese,32,['cheese'],[32]
P01_32_0,P01,P01_32,00:00:09.30,00:00:09.30,00:00:10.30,556,616,add meat,add,46,meat,28,['meat'],[28]
P01_32_1,P01,P01_32,00:00:12.30,00:00:12.30,00:00:13.30,739,799,add meat,add,46,meat,28,['meat'],[28]
P01_32_2,P01,P01_32,00:00:16.40,00:00:16.40,00:00:17.40,983,1043,add meat,add,46,meat,28,['meat'],[28]
P01_32_3,P01,P01_32,00:00:19.40,00:00:19.40,00:00:20.40,1162,1222,add meat,add,46,meat,28,['meat'],[28]
P01_32_4,P01,P01_32,00:00:21.90,00:00:21.90,00:00:22.90,1313,1373,add meat,add,46,meat,28,['meat'],[28]
P01_32_5,P01,P01_32,00:00:24.80,00:00:24.80,00:00:25.80,1486,1546,add meat,add,46,meat,28,['meat'],[28]
P01_32_6,P01,P01_32,00:00:27.60,00:00:27.60,00:00:28.60,1657,1717,add meat,add,46,meat,28,['meat'],[28]
P01_32_7,P01,P01_32,00:00:31.20,00:00:31.20,00:00:32.20,1872,1932,add meat,add,46,meat,28,['meat'],[28]
P01_32_8,P01,P01_32,00:01:55.30,00:01:55.30,00:01:56.30,6916,6976,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_9,P01,P01_32,00:01:57.00,00:01:57.00,00:01:58.00,7018,7078,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_10,P01,P01_32,00:01:58.50,00:01:58.50,00:01:59.50,7109,7169,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_11,P01,P01_32,00:01:59.70,00:01:59.70,00:02:00.70,7182,7242,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_12,P01,P01_32,00:02:01.30,00:02:01.30,00:02:02.30,7279,7339,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_13,P01,P01_32,00:02:02.50,00:02:02.50,00:02:03.50,7350,7410,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_14,P01,P01_32,00:02:05.90,00:02:05.90,00:02:06.90,7555,7615,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_15,P01,P01_32,00:02:07.80,00:02:07.80,00:02:08.70,7665,7725,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_17,P01,P01_32,00:03:15.20,00:03:15.20,00:03:16.20,11711,11771,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_18,P01,P01_32,00:03:16.40,00:03:16.40,00:03:17.40,11786,11846,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_19,P01,P01_32,00:03:17.90,00:03:17.90,00:03:18.90,11877,11937,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_20,P01,P01_32,00:03:19.10,00:03:19.10,00:03:20.10,11944,12004,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_21,P01,P01_32,00:03:20.40,00:03:20.40,00:03:21.40,12023,12083,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_22,P01,P01_32,00:03:21.60,00:03:21.60,00:03:25.00,12094,12298,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_23,P01,P01_32,00:03:26.30,00:03:26.30,00:03:27.30,12377,12437,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_24,P01,P01_32,00:03:30.30,00:03:30.30,00:03:31.30,12619,12679,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_27,P01,P01_32,00:05:41.30,00:05:41.30,00:05:42.30,20477,20537,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_28,P01,P01_32,00:05:42.70,00:05:42.70,00:05:43.70,20562,20622,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_29,P01,P01_32,00:05:44.40,00:05:44.40,00:05:45.40,20666,20726,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_30,P01,P01_32,00:05:45.80,00:05:45.80,00:05:46.70,20745,20805,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_31,P01,P01_32,00:05:47.40,00:05:47.40,00:05:48.40,20845,20905,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_32,P01,P01_32,00:05:48.50,00:05:48.50,00:05:49.50,20909,20969,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_33,P01,P01_32,00:05:50.90,00:05:50.90,00:05:51.90,21053,21113,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_34,P01,P01_32,00:05:53.20,00:05:53.20,00:05:54.20,21189,21249,flip meat,flip,22,meat,28,['meat'],[28]
P01_32_35,P01,P01_32,00:05:55.70,00:05:55.70,00:05:59.00,21344,21538,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_0,P01,P01_34,00:00:08.30,00:00:08.30,00:00:10.20,500,611,add meat,add,46,meat,28,['meat'],[28]
P01_34_1,P01,P01_34,00:00:36.90,00:00:36.90,00:00:38.70,2215,2320,add meat,add,46,meat,28,['meat'],[28]
P01_34_2,P01,P01_34,00:01:32.50,00:01:32.50,00:01:33.80,5550,5626,add meat,add,46,meat,28,['meat'],[28]
P01_34_3,P01,P01_34,00:02:13.20,00:02:13.20,00:02:19.40,7990,8365,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_34_4,P01,P01_34,00:02:23.00,00:02:23.00,00:02:24.10,8579,8649,remove pot,remove,12,pot,29,['pot'],[29]
P01_34_5,P01,P01_34,00:03:30.90,00:03:30.90,00:03:33.20,12651,12794,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_6,P01,P01_34,00:03:34.50,00:03:34.50,00:03:36.20,12873,12970,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_7,P01,P01_34,00:03:36.80,00:03:36.80,00:03:37.80,13006,13068,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_8,P01,P01_34,00:03:42.00,00:03:42.00,00:03:50.00,13323,13799,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_34_9,P01,P01_34,00:04:12.80,00:04:12.80,00:04:22.50,15169,15753,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_34_10,P01,P01_34,00:04:23.90,00:04:23.90,00:04:26.20,15834,15971,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_34_11,P01,P01_34,00:04:40.00,00:04:40.00,00:04:43.70,16803,17020,add salt,add,46,salt,38,['salt'],[38]
P01_34_13,P01,P01_34,00:05:02.30,00:05:02.30,00:05:03.90,18135,18235,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_14,P01,P01_34,00:05:04.50,00:05:04.50,00:05:06.10,18269,18365,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_15,P01,P01_34,00:05:07.30,00:05:07.30,00:05:08.40,18440,18505,flip meat,flip,22,meat,28,['meat'],[28]
P01_34_16,P01,P01_34,00:05:08.80,00:05:08.80,00:05:09.80,18531,18591,flip meat,flip,22,meat,28,['meat'],[28]
P01_36_0,P01,P01_36,00:00:33.40,00:00:33.40,00:00:37.10,2004,2225,add salt,add,46,salt,38,['salt'],[38]
P01_36_1,P01,P01_36,00:00:38.80,00:00:38.80,00:00:43.90,2328,2634,add salt,add,46,salt,38,['salt'],[38]
P01_36_2,P01,P01_36,00:01:02.00,00:01:02.00,00:01:26.90,3720,5211,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_3,P01,P01_36,00:04:57.00,00:04:57.00,00:05:08.30,17822,18499,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_7,P01,P01_36,00:07:48.40,00:07:48.40,00:07:50.10,28106,28209,add oil,add,46,oil,31,['oil'],[31]
P01_36_8,P01,P01_36,00:08:21.00,00:08:21.00,00:08:22.00,30058,30118,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_9,P01,P01_36,00:08:27.50,00:08:27.50,00:08:29.50,30450,30571,transfer oil,transfer,11,oil,31,['oil'],[31]
P01_36_12,P01,P01_36,00:08:35.20,00:08:35.20,00:08:42.00,30909,31320,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_13,P01,P01_36,00:08:44.60,00:08:44.60,00:08:45.70,31475,31544,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_14,P01,P01_36,00:09:26.90,00:09:26.90,00:09:55.10,34014,35705,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_18,P01,P01_36,00:10:05.10,00:10:05.10,00:10:09.00,36304,36540,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_19,P01,P01_36,00:08:55.50,00:08:55.50,00:09:00.60,32130,32436,add salt,add,46,salt,38,['salt'],[38]
P01_36_21,P01,P01_36,00:10:10.80,00:10:10.80,00:10:18.00,36650,37080,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_23,P01,P01_36,00:10:30.80,00:10:30.80,00:10:34.30,37846,38059,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_24,P01,P01_36,00:11:29.00,00:11:29.00,00:11:33.40,41339,41605,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_25,P01,P01_36,00:11:36.90,00:11:36.90,00:11:39.10,41813,41944,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_26,P01,P01_36,00:11:40.90,00:11:40.90,00:11:44.60,42051,42275,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_27,P01,P01_36,00:11:46.70,00:11:46.70,00:12:18.40,42405,44306,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_28,P01,P01_36,00:17:33.30,00:17:33.30,00:17:36.50,63199,63390,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_29,P01,P01_36,00:17:37.70,00:17:37.70,00:17:48.40,63464,64105,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_30,P01,P01_36,00:17:49.40,00:17:49.40,00:17:50.40,64166,64221,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_31,P01,P01_36,00:17:53.20,00:17:53.20,00:18:02.30,64392,64938,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_33,P01,P01_36,00:19:49.20,00:19:49.20,00:19:51.90,71349,71515,add salt,add,46,salt,38,['salt'],[38]
P01_36_34,P01,P01_36,00:19:55.20,00:19:55.20,00:19:57.30,71712,71839,add salt,add,46,salt,38,['salt'],[38]
P01_36_35,P01,P01_36,00:19:58.60,00:19:58.60,00:19:59.60,71916,71976,add salt,add,46,salt,38,['salt'],[38]
P01_36_36,P01,P01_36,00:20:04.00,00:20:04.00,00:20:31.40,72242,73886,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_37,P01,P01_36,00:20:34.10,00:20:34.10,00:20:36.70,74045,74200,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_38,P01,P01_36,00:20:39.60,00:20:39.60,00:20:58.20,74378,75490,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_39,P01,P01_36,00:21:00.80,00:21:00.80,00:21:16.50,75650,76589,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_40,P01,P01_36,00:21:18.10,00:21:18.10,00:21:19.10,76685,76745,add asparagus,add,46,asparagus,205,['asparagus'],[205]
P01_36_41,P01,P01_36,00:21:22.50,00:21:22.50,00:21:39.70,76950,77980,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_45,P01,P01_36,00:22:56.00,00:22:56.00,00:23:10.40,82560,83425,stir asparagus,stir,10,asparagus,205,['asparagus'],[205]
P01_36_49,P01,P01_36,00:23:22.50,00:23:22.50,00:23:39.80,84149,85186,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_51,P01,P01_36,00:24:10.70,00:24:10.70,00:24:16.30,87040,87375,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_53,P01,P01_36,00:24:34.40,00:24:34.40,00:24:45.70,88466,89139,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_55,P01,P01_36,00:25:58.80,00:25:58.80,00:26:31.00,93530,95460,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_57,P01,P01_36,00:27:00.50,00:27:00.50,00:27:32.10,97233,99125,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_58,P01,P01_36,00:28:26.50,00:28:26.50,00:28:47.20,102390,103630,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_60,P01,P01_36,00:29:19.80,00:29:19.80,00:29:21.60,105590,105693,add salt,add,46,salt,38,['salt'],[38]
P01_36_61,P01,P01_36,00:29:26.60,00:29:26.60,00:29:46.40,105993,107183,stir potato,stir,10,potato,30,['potato'],[30]
P01_36_62,P01,P01_36,00:29:49.40,00:29:49.40,00:29:53.30,107361,107598,stir potato,stir,10,potato,30,['potato'],[30]
P01_38_2,P01,P01_38,00:00:13.40,00:00:13.40,00:00:22.40,805,1344,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_38_3,P01,P01_38,00:00:58.60,00:00:58.60,00:01:24.90,3515,5095,stir food,stir,10,food,34,['food'],[34]
P01_40_0,P01,P01_40,00:00:05.40,00:00:05.40,00:00:07.80,323,465,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_1,P01,P01_40,00:00:22.60,00:00:22.60,00:00:23.60,1355,1415,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_2,P01,P01_40,00:00:25.30,00:00:25.30,00:00:26.20,1518,1571,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_3,P01,P01_40,00:00:35.20,00:00:35.20,00:00:35.90,2111,2154,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_4,P01,P01_40,00:00:36.20,00:00:36.20,00:00:37.00,2171,2221,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_5,P01,P01_40,00:00:43.00,00:00:43.00,00:00:45.00,2580,2698,add meat,add,46,meat,28,['meat'],[28]
P01_40_6,P01,P01_40,00:03:43.30,00:03:43.30,00:03:46.10,13400,13566,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_7,P01,P01_40,00:03:48.10,00:03:48.10,00:03:49.90,13689,13791,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_8,P01,P01_40,00:03:50.70,00:03:50.70,00:03:52.00,13844,13918,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_10,P01,P01_40,00:04:20.10,00:04:20.10,00:04:22.00,15608,15720,add meat,add,46,meat,28,['meat'],[28]
P01_40_11,P01,P01_40,00:05:32.20,00:05:32.20,00:05:34.20,19929,20051,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_12,P01,P01_40,00:05:34.80,00:05:34.80,00:05:36.20,20090,20170,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_13,P01,P01_40,00:05:36.90,00:05:36.90,00:05:39.80,20211,20389,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_14,P01,P01_40,00:07:12.50,00:07:12.50,00:07:15.80,25951,26150,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_15,P01,P01_40,00:07:18.10,00:07:18.10,00:07:19.80,26283,26385,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_16,P01,P01_40,00:07:20.50,00:07:20.50,00:07:22.40,26431,26546,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_18,P01,P01_40,00:07:35.40,00:07:35.40,00:07:37.30,27326,27435,add meat,add,46,meat,28,['meat'],[28]
P01_40_19,P01,P01_40,00:09:04.70,00:09:04.70,00:09:06.90,32680,32816,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_20,P01,P01_40,00:09:08.90,00:09:08.90,00:09:10.20,32934,33009,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_21,P01,P01_40,00:09:11.40,00:09:11.40,00:09:12.70,33086,33160,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_23,P01,P01_40,00:10:33.90,00:10:33.90,00:10:35.40,38035,38125,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_24,P01,P01_40,00:10:35.90,00:10:35.90,00:10:36.90,38153,38213,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_26,P01,P01_40,00:10:49.20,00:10:49.20,00:10:51.80,38950,39105,add meat,add,46,meat,28,['meat'],[28]
P01_40_27,P01,P01_40,00:11:05.60,00:11:05.60,00:11:16.00,39935,40560,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_28,P01,P01_40,00:11:24.40,00:11:24.40,00:11:26.10,41065,41165,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_29,P01,P01_40,00:11:26.80,00:11:26.80,00:11:27.90,41208,41271,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_30,P01,P01_40,00:12:22.40,00:12:22.40,00:12:24.10,44546,44645,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_31,P01,P01_40,00:12:24.80,00:12:24.80,00:12:26.00,44689,44760,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_32,P01,P01_40,00:12:26.90,00:12:26.90,00:12:28.80,44815,44927,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_34,P01,P01_40,00:13:50.80,00:13:50.80,00:13:52.80,49848,49970,add meat,add,46,meat,28,['meat'],[28]
P01_40_35,P01,P01_40,00:14:11.40,00:14:11.40,00:14:13.00,51084,51181,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_36,P01,P01_40,00:14:13.70,00:14:13.70,00:14:15.40,51219,51325,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_37,P01,P01_40,00:17:11.30,00:17:11.30,00:17:12.70,61879,61960,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_38,P01,P01_40,00:17:12.90,00:17:12.90,00:17:13.90,61972,62032,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_39,P01,P01_40,00:17:14.20,00:17:14.20,00:17:16.50,62055,62189,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_41,P01,P01_40,00:17:24.30,00:17:24.30,00:17:25.50,62655,62733,stir meat,stir,10,meat,28,['meat'],[28]
P01_40_43,P01,P01_40,00:18:12.60,00:18:12.60,00:18:13.90,65554,65631,flip meat,flip,22,meat,28,['meat'],[28]
P01_40_44,P01,P01_40,00:18:33.80,00:18:33.80,00:18:34.70,66825,66880,flip meat,flip,22,meat,28,['meat'],[28]
P01_42_0,P01,P01_42,00:01:36.70,00:01:36.70,00:01:44.70,5799,6283,stir rice,stir,10,rice,152,['rice'],[152]
P01_42_2,P01,P01_42,00:15:14.70,00:15:14.70,00:15:27.60,54881,55655,stir rice,stir,10,rice,152,['rice'],[152]
P01_44_2,P01,P01_44,00:00:53.90,00:00:53.90,00:00:56.00,3232,3361,add oil,add,46,oil,31,['oil'],[31]
P01_44_3,P01,P01_44,00:02:52.40,00:02:52.40,00:03:27.40,10341,12445,add onion,add,46,onion,16,['onion'],[16]
P01_44_4,P01,P01_44,00:02:52.30,00:02:52.30,00:03:27.50,10340,12448,cut onion,cut,7,onion,16,['onion'],[16]
P01_44_6,P01,P01_44,00:03:48.80,00:03:48.80,00:03:49.70,13728,13785,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_44_7,P01,P01_44,00:03:49.70,00:03:49.70,00:04:13.20,13785,15190,stir food,stir,10,food,34,['food'],[34]
P01_44_8,P01,P01_44,00:04:13.50,00:04:13.50,00:04:15.20,15211,15310,cover pot,cover,36,pot,29,['pot'],[29]
P01_44_9,P01,P01_44,00:04:16.30,00:04:16.30,00:04:23.70,15380,15825,stir onion,stir,10,onion,16,['onion'],[16]
P01_44_10,P01,P01_44,00:04:31.70,00:04:31.70,00:04:39.40,16303,16765,add salt,add,46,salt,38,['salt'],[38]
P01_44_11,P01,P01_44,00:04:44.40,00:04:44.40,00:04:46.30,17064,17180,add spice,add,46,spice,85,['spice'],[85]
P01_44_13,P01,P01_44,00:04:57.30,00:04:57.30,00:05:14.20,17836,18855,stir onion,stir,10,onion,16,['onion'],[16]
P01_44_20,P01,P01_44,00:07:21.40,00:07:21.40,00:07:28.10,26483,26885,stir food,stir,10,food,34,['food'],[34]
P01_44_21,P01,P01_44,00:07:46.20,00:07:46.20,00:07:47.00,27969,28020,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_44_22,P01,P01_44,00:07:51.90,00:07:51.90,00:08:08.40,28314,29304,stir food,stir,10,food,34,['food'],[34]
P01_44_23,P01,P01_44,00:08:09.70,00:08:09.70,00:08:20.70,29380,30039,stir food,stir,10,food,34,['food'],[34]
P01_44_24,P01,P01_44,00:08:36.90,00:08:36.90,00:08:37.90,31013,31075,cover pot,cover,36,pot,29,['pot'],[29]
P01_44_25,P01,P01_44,00:11:24.50,00:11:24.50,00:11:38.50,41073,41913,add sauce,add,46,sauce,47,['sauce'],[47]
P01_44_26,P01,P01_44,00:11:46.40,00:11:46.40,00:11:47.80,42384,42470,add sauce,add,46,sauce,47,['sauce'],[47]
P01_44_27,P01,P01_44,00:11:50.70,00:11:50.70,00:12:14.30,42643,44058,stir food,stir,10,food,34,['food'],[34]
P01_46_1,P01,P01_46,00:00:09.10,00:00:09.10,00:00:11.20,544,670,add oil,add,46,oil,31,['oil'],[31]
P01_46_2,P01,P01_46,00:00:30.70,00:00:30.70,00:00:55.60,1840,3334,add garlic,add,46,garlic,51,['garlic'],[51]
P01_46_3,P01,P01_46,00:00:30.70,00:00:30.70,00:00:55.60,1840,3336,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_46_4,P01,P01_46,00:01:29.80,00:01:29.80,00:01:35.00,5386,5700,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_46_7,P01,P01_46,00:01:41.60,00:01:41.60,00:01:42.80,6099,6166,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_46_8,P01,P01_46,00:01:46.00,00:01:46.00,00:01:59.40,6361,7163,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_46_9,P01,P01_46,00:02:03.30,00:02:03.30,00:02:40.80,7395,9650,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_46_10,P01,P01_46,00:02:44.90,00:02:44.90,00:02:46.90,9891,10013,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_46_11,P01,P01_46,00:02:48.30,00:02:48.30,00:02:49.30,10098,10155,add pepper,add,46,pepper,37,['pepper'],[37]
P01_46_12,P01,P01_46,00:02:49.40,00:02:49.40,00:02:51.60,10163,10299,stir food,stir,10,food,34,['food'],[34]
P01_46_13,P01,P01_46,00:02:54.40,00:02:54.40,00:02:55.70,10464,10541,add pepper,add,46,pepper,37,['pepper'],[37]
P01_46_14,P01,P01_46,00:02:55.70,00:02:55.70,00:03:01.10,10541,10869,stir food,stir,10,food,34,['food'],[34]
