narration_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class
P01_17_26,P01_17,00:07:31.70,00:07:35.60,pour oil,pour,5,oil,9
P01_17_27,P01_17,00:07:41.40,00:08:00.40,stir aubergine,stir,3,aubergine,27
P01_17_28,P01_17,00:08:02.400,00:08:03.280,cover pan,cover,1,pan,10
P01_17_29,P01_17,00:08:07.360,00:08:11.480,stir water,stir,3,water,3
P01_17_30,P01_17,00:08:36.680,00:08:37.200,uncover pan,uncover,0,pan,10
P01_17_31,P01_17,00:08:40.50,00:08:56.90,stir aubergine,stir,3,aubergine,27
P01_17_32,P01_17,00:09:09.10,00:09:15.60,add tomato,add,2,tomato,28
P01_17_33,P01_17,00:09:23.10,00:09:53.40,stir aubergine,stir,3,aubergine,27
P01_17_34,P01_17,00:09:57.10,00:10:03.30,add tomato,add,2,tomato,28
P01_17_35,P01_17,00:10:04.70,00:10:25.60,stir aubergine,stir,3,aubergine,27
P01_17_36,P01_17,00:10:29.840,00:10:32.040,cover pan,cover,1,pan,10
P01_17_37,P01_17,00:11:33.440,00:11:34.000,uncover pan,uncover,0,pan,10
P01_17_38,P01_17,00:11:37.60,00:11:52.80,stir aubergine,stir,3,aubergine,27
P01_17_39,P01_17,00:11:56.30,00:11:58.60,add salt,add,2,salt,13
P01_17_40,P01_17,00:12:00.40,00:12:11.00,add spice,add,2,spice,4
P01_17_41,P01_17,00:12:21.00,00:12:25.20,add spice,add,2,spice,4
P01_17_42,P01_17,00:12:37.760,00:12:46.120,add sauce,add,2,sauce,16
P01_17_43,P01_17,00:12:53.40,00:13:36.30,stir aubergine,stir,3,aubergine,27
P01_17_44,P01_17,00:13:41.520,00:13:42.720,cover pan,cover,1,pan,10
P01_18_0,P01_18,00:00:02.90,00:00:04.20,put saucepan,put,6,saucepan,10
P01_18_1,P01_18,00:00:16.40,00:00:18.00,pour oil,pour,5,oil,9
P01_18_2,P01_18,00:00:21.50,00:00:26.10,add garlic,add,2,garlic,14
P01_18_3,P01_18,00:00:28.10,00:00:29.70,add garlic,add,2,garlic,14
P01_18_4,P01_18,00:00:32.10,00:00:38.80,add garlic,add,2,garlic,14
P01_18_5,P01_18,00:00:41.00,00:00:45.00,stir garlic,stir,3,garlic,14
P01_18_6,P01_18,00:00:53.80,00:00:55.40,add garlic,add,2,garlic,14
P01_18_7,P01_18,00:01:52.30,00:01:54.90,add carrot,add,2,carrot,15
P01_18_8,P01_18,00:02:01.80,00:02:05.70,add salt,add,2,salt,13
P01_18_9,P01_18,00:02:09.10,00:02:10.20,add salt,add,2,salt,13
P01_18_10,P01_18,00:02:16.30,00:02:17.20,cover saucepan,cover,1,saucepan,10
P01_18_11,P01_18,00:02:47.50,00:02:48.30,uncover saucepan,uncover,0,saucepan,10
P01_18_12,P01_18,00:02:50.80,00:02:53.50,add onion,add,2,onion,6
P01_18_13,P01_18,00:02:57.10,00:03:06.00,stir onion,stir,3,onion,6
P01_18_14,P01_18,00:03:08.30,00:03:09.70,cover saucepan,cover,1,saucepan,10
P01_18_15,P01_18,00:04:14.00,00:04:15.20,uncover saucepan,uncover,0,saucepan,10
P01_18_16,P01_18,00:04:18.00,00:04:25.00,stir onion,stir,3,onion,6
P01_18_17,P01_18,00:04:29.40,00:04:32.60,add potato,add,2,potato,29
P01_18_18,P01_18,00:04:35.60,00:04:45.50,stir potato,stir,3,potato,29
P01_18_19,P01_18,00:04:46.30,00:04:48.30,cover saucepan,cover,1,saucepan,10
P01_18_20,P01_18,00:06:31.20,00:06:32.20,uncover saucepan,uncover,0,saucepan,10
P01_18_21,P01_18,00:06:34.20,00:06:42.00,stir potato,stir,3,potato,29
P01_18_22,P01_18,00:06:43.80,00:06:49.30,stir potato,stir,3,potato,29
P01_18_23,P01_18,00:07:04.800,00:07:13.360,add ingredient,add,2,ingredient,7
P01_18_24,P01_18,00:07:25.60,00:07:38.90,stir potato,stir,3,potato,29
P01_18_25,P01_18,00:07:42.640,00:07:43.760,shake potato,shake,8,potato,29
P01_18_26,P01_18,00:07:52.80,00:07:54.00,add broccoli,add,2,broccoli,30
P01_18_27,P01_18,00:07:55.10,00:07:56.10,add broccoli,add,2,broccoli,30
P01_18_28,P01_18,00:07:57.30,00:07:58.30,add broccoli,add,2,broccoli,30
P01_18_29,P01_18,00:07:59.50,00:08:00.50,add broccoli,add,2,broccoli,30
P01_18_30,P01_18,00:08:03.60,00:08:06.00,add broccoli,add,2,broccoli,30
P01_18_31,P01_18,00:08:08.80,00:08:10.60,add salt,add,2,salt,13
P01_18_32,P01_18,00:08:11.200,00:08:13.040,shake broccoli,shake,8,broccoli,30
P01_18_33,P01_18,00:08:13.60,00:08:16.20,cover saucepan,cover,1,saucepan,10
P01_18_34,P01_18,00:09:10.40,00:09:13.10,uncover saucepan,uncover,0,saucepan,10
P01_18_35,P01_18,00:09:11.60,00:09:24.30,stir broccoli,stir,3,broccoli,7
P01_18_36,P01_18,00:09:31.50,00:09:33.40,pour water,pour,5,water,3
P01_18_37,P01_18,00:09:36.60,00:09:39.30,shake broccoli,shake,8,broccoli,30
P01_18_38,P01_18,00:09:39.90,00:09:41.90,cover saucepan,cover,1,saucepan,10
P01_18_39,P01_18,00:12:27.80,00:12:30.00,uncover saucepan,uncover,0,saucepan,10
P01_18_40,P01_18,00:12:29.90,00:12:35.50,stir broccoli,stir,3,broccoli,7
P01_18_41,P01_18,00:12:38.240,00:12:44.360,add lentil,add,2,lentil,31
P01_18_42,P01_18,00:12:46.90,00:13:15.60,stir lentil,stir,3,lentil,31
P01_18_43,P01_18,00:13:22.50,00:13:23.40,pour water,pour,5,water,3
P01_18_44,P01_18,00:13:25.80,00:13:29.40,shake lentil,shake,8,lentil,31
P01_18_45,P01_18,00:13:32.20,00:13:33.80,cover saucepan,cover,1,saucepan,10
P01_18_46,P01_18,00:16:26.50,00:16:28.70,uncover saucepan,uncover,0,saucepan,10
P01_18_47,P01_18,00:16:29.20,00:16:48.90,stir lentil,stir,3,lentil,31
P01_18_48,P01_18,00:16:52.30,00:16:53.50,cover saucepan,cover,1,saucepan,10
P01_19_0,P01_19,00:00:16.00,00:00:17.30,pour oil,pour,5,oil,9
P01_19_1,P01_19,00:00:28.60,00:00:32.90,spread oil,spread,10,oil,9
P01_19_2,P01_19,00:00:56.40,00:00:57.00,add sausage,add,2,sausage,32
P01_19_3,P01_19,00:00:57.10,00:00:59.00,add sausage,add,2,sausage,32
P01_19_4,P01_19,00:00:59.10,00:01:00.70,add sausage,add,2,sausage,32
P01_19_5,P01_19,00:01:32.720,00:01:37.240,poke sausage,poke,13,sausage,32
P01_19_6,P01_19,00:01:37.80,00:01:41.50,flip sausage,flip,12,sausage,32
P01_19_7,P01_19,00:02:26.10,00:02:31.40,flip sausage,flip,12,sausage,32
P01_19_8,P01_19,00:02:33.40,00:02:40.50,flip sausage,flip,12,sausage,32
P01_19_9,P01_19,00:03:41.60,00:03:45.70,flip sausage,flip,12,sausage,32
P01_19_10,P01_19,00:04:22.50,00:04:24.90,add water,add,2,water,3
P01_19_11,P01_19,00:04:32.400,00:04:33.320,cover pan,cover,1,pan,10
P01_21_0,P01_21,00:00:14.30,00:00:15.80,pour oil,pour,5,oil,9
P01_21_1,P01_21,00:01:33.50,00:01:38.30,add onion,add,2,onion,6
P01_21_2,P01_21,00:01:42.80,00:01:45.20,add salt,add,2,salt,13
P01_21_3,P01_21,00:01:49.50,00:01:54.90,stir onion,stir,3,onion,6
P01_21_4,P01_21,00:03:05.40,00:03:09.60,add carrot,add,2,carrot,15
P01_21_5,P01_21,00:03:14.50,00:03:22.50,stir carrot,stir,3,carrot,15
P01_21_6,P01_21,00:03:25.00,00:03:26.00,cover pot,cover,1,pot,0
P01_21_7,P01_21,00:04:34.10,00:04:35.90,uncover pot,uncover,0,pot,0
P01_21_8,P01_21,00:04:41.320,00:04:48.080,add onion,add,2,onion,6
P01_21_9,P01_21,00:04:56.90,00:05:07.50,stir onion,stir,3,onion,6
P01_21_10,P01_21,00:05:09.60,00:05:10.40,cover pot,cover,1,pot,0
P01_21_11,P01_21,00:06:49.00,00:06:50.00,uncover pot,uncover,0,pot,0
P01_21_12,P01_21,00:06:50.00,00:07:01.20,stir onion,stir,3,onion,6
P01_21_13,P01_21,00:07:06.50,00:07:08.40,pour oil,pour,5,oil,9
P01_21_14,P01_21,00:07:11.400,00:07:13.080,add sausage,add,2,sausage,32
P01_21_15,P01_21,00:07:46.40,00:07:54.70,stir onion,stir,3,onion,6
P01_21_16,P01_21,00:08:21.320,00:08:22.000,add sausage,add,2,sausage,32
P01_21_17,P01_21,00:08:31.520,00:08:32.160,add sausage,add,2,sausage,32
P01_21_18,P01_21,00:08:38.80,00:08:47.00,stir food,stir,3,food,7
P01_21_19,P01_21,00:09:08.30,00:09:15.40,stir food,stir,3,food,7
P01_21_20,P01_21,00:10:11.60,00:10:17.40,stir food,stir,3,food,7
P01_21_21,P01_21,00:10:42.680,00:10:45.600,add lentil,add,2,lentil,31
P01_21_22,P01_21,00:11:04.50,00:11:26.00,stir lentil,stir,3,lentil,31
P01_21_23,P01_21,00:11:33.80,00:11:38.30,add sauce,add,2,sauce,16
P01_21_24,P01_21,00:12:31.40,00:12:51.80,stir lentil,stir,3,lentil,31
P01_21_25,P01_21,00:13:09.80,00:13:13.80,pour water,pour,5,water,3
P01_21_26,P01_21,00:13:22.70,00:13:24.30,cover pot,cover,1,pot,0
P01_21_27,P01_21,00:13:59.40,00:14:00.90,uncover pot,uncover,0,pot,0
P01_21_28,P01_21,00:14:01.30,00:14:02.70,cover pot,cover,1,pot,0
P01_21_29,P01_21,00:15:56.90,00:15:59.70,uncover pot,uncover,0,pot,0
P01_21_30,P01_21,00:15:59.50,00:16:07.00,shake pot,shake,8,pot,0
P01_21_31,P01_21,00:16:07.00,00:16:08.80,cover pot,cover,1,pot,0
P01_21_32,P01_21,00:17:22.10,00:17:23.70,uncover pot,uncover,0,pot,0
P01_21_33,P01_21,00:17:24.40,00:17:27.60,shake pot,shake,8,pot,0
P01_21_34,P01_21,00:17:32.40,00:17:52.20,stir lentil,stir,3,lentil,31
P01_21_35,P01_21,00:17:52.30,00:17:55.50,shake pot,shake,8,pot,0
P01_21_36,P01_21,00:18:26.90,00:18:32.80,shake pot,shake,8,pot,0
P01_21_37,P01_21,00:18:50.00,00:18:53.40,cover pot,cover,1,pot,0
P01_23_0,P01_23,00:00:14.50,00:00:15.40,pour oil,pour,5,oil,9
P01_23_1,P01_23,00:00:29.90,00:00:30.80,add chicken,add,2,chicken,33
P01_23_2,P01_23,00:00:34.70,00:00:36.20,add chicken,add,2,chicken,33
P01_23_3,P01_23,00:01:57.60,00:01:58.60,flip chicken,flip,12,chicken,33
P01_23_4,P01_23,00:01:58.70,00:02:00.20,flip chicken,flip,12,chicken,33
P01_23_5,P01_23,00:02:42.70,00:02:57.10,flip chicken,flip,12,chicken,33
P01_24_0,P01_24,00:00:01.50,00:00:02.40,remove pot,remove,4,pot,0
P01_24_1,P01_24,00:00:15.720,00:00:17.320,put pot,put,6,pot,0
P01_24_2,P01_24,00:00:27.00,00:00:27.90,cover pot,cover,1,pot,0
P01_24_3,P01_24,00:02:27.00,00:02:28.30,put saucepan,put,6,saucepan,10
P01_24_4,P01_24,00:02:41.40,00:02:43.10,pour oil,pour,5,oil,9
P01_24_5,P01_24,00:02:51.00,00:02:56.70,add mushroom,add,2,mushroom,12
P01_24_6,P01_24,00:02:58.40,00:03:00.10,add mushroom,add,2,mushroom,12
P01_24_7,P01_24,00:03:02.00,00:03:02.50,add mushroom,add,2,mushroom,12
P01_24_8,P01_24,00:03:03.50,00:03:05.30,add salt,add,2,salt,13
P01_24_9,P01_24,00:03:08.40,00:03:09.20,add mushroom,add,2,mushroom,12
P01_24_10,P01_24,00:03:11.30,00:03:12.00,uncover pot,uncover,0,pot,0
P01_24_11,P01_24,00:03:12.10,00:03:13.00,cover pot,cover,1,pot,0
P01_24_12,P01_24,00:03:41.10,00:03:42.80,add mushroom,add,2,mushroom,12
P01_24_13,P01_24,00:03:48.60,00:03:51.80,add spice,add,2,spice,4
P01_24_14,P01_24,00:03:57.80,00:04:12.60,stir mushroom,stir,3,mushroom,12
P01_24_15,P01_24,00:04:21.30,00:04:24.50,stir mushroom,stir,3,mushroom,12
P01_24_16,P01_24,00:04:29.560,00:04:35.440,add food,add,2,food,7
P01_24_17,P01_24,00:04:39.20,00:04:53.70,stir mushroom,stir,3,mushroom,12
P01_24_18,P01_24,00:05:04.60,00:05:16.40,stir mushroom,stir,3,mushroom,12
P01_24_19,P01_24,00:05:19.60,00:05:30.40,stir mushroom,stir,3,mushroom,12
P01_24_20,P01_24,00:05:37.520,00:05:41.080,pour cream,pour,5,cream,34
P01_24_21,P01_24,00:05:49.30,00:05:58.10,stir cream,stir,3,cream,34
P01_24_22,P01_24,00:06:00.00,00:06:01.30,uncover pot,uncover,0,pot,0
P01_24_23,P01_24,00:06:07.10,00:06:08.50,add pasta,add,2,pasta,1
P01_24_24,P01_24,00:06:11.00,00:06:16.70,move pasta,move,7,pasta,1
P01_24_25,P01_24,00:06:19.60,00:06:24.60,stir pasta,stir,3,pasta,1
P01_24_26,P01_24,00:06:26.00,00:06:30.10,add salt,add,2,salt,13
P01_24_27,P01_24,00:06:32.30,00:06:34.60,stir food,stir,3,food,7
P01_24_28,P01_24,00:06:38.20,00:06:47.50,stir food,stir,3,food,7
P01_24_29,P01_24,00:07:49.40,00:07:54.30,stir food,stir,3,food,7
P01_24_30,P01_24,00:07:55.80,00:07:56.80,add salt,add,2,salt,13
P01_24_31,P01_24,00:07:58.20,00:08:03.60,stir food,stir,3,food,7
P01_24_32,P01_24,00:08:07.40,00:08:10.10,stir pasta,stir,3,pasta,1
P01_24_33,P01_24,00:09:41.00,00:09:49.60,stir food,stir,3,food,7
P01_24_34,P01_24,00:09:52.70,00:09:53.70,cover pot,cover,1,pot,0
P01_25_0,P01_25,00:00:04.80,00:00:06.60,cover pot,cover,1,pot,0
P01_25_1,P01_25,00:00:39.40,00:00:40.40,uncover pot,uncover,0,pot,0
P01_25_2,P01_25,00:00:40.10,00:00:40.90,cover pot,cover,1,pot,0
P01_25_3,P01_25,00:00:56.90,00:00:59.10,uncover pot,uncover,0,pot,0
P01_25_4,P01_25,00:05:00.20,00:05:03.00,move pot,move,7,pot,0
P01_25_5,P01_25,00:05:14.50,00:05:15.50,move pot,move,7,pot,0
P01_25_6,P01_25,00:05:29.50,00:05:32.00,move pot,move,7,pot,0
P01_25_7,P01_25,00:05:58.680,00:06:02.160,move pot,move,7,pot,0
P01_25_8,P01_25,00:07:46.90,00:07:50.60,add pasta,add,2,pasta,1
P01_25_9,P01_25,00:08:40.80,00:08:42.90,pour water,pour,5,water,3
P01_25_10,P01_25,00:08:47.40,00:08:49.20,pour water,pour,5,water,3
P01_25_11,P01_25,00:09:04.30,00:09:06.00,cover pot,cover,1,pot,0
P01_25_12,P01_25,00:09:28.30,00:09:30.00,uncover pot,uncover,0,pot,0
P01_25_13,P01_25,00:09:30.00,00:09:31.00,cover pot,cover,1,pot,0
P01_25_14,P01_25,00:09:45.50,00:09:46.50,uncover pot,uncover,0,pot,0
P01_25_15,P01_25,00:09:47.10,00:09:48.60,cover pot,cover,1,pot,0
P01_25_16,P01_25,00:10:07.90,00:10:10.40,uncover pot,uncover,0,pot,0
P01_25_17,P01_25,00:10:10.40,00:10:12.60,cover pot,cover,1,pot,0
P01_25_18,P01_25,00:10:21.20,00:10:22.90,uncover pot,uncover,0,pot,0
P01_25_19,P01_25,00:10:23.70,00:10:27.10,add pasta,add,2,pasta,1
P01_26_0,P01_26,00:00:05.70,00:00:07.10,pour oil,pour,5,oil,9
P01_26_1,P01_26,00:00:32.360,00:00:33.840,add food,add,2,food,7
P01_26_2,P01_26,00:00:42.80,00:00:43.70,add salt,add,2,salt,13
P01_26_3,P01_26,00:00:49.000,00:00:49.880,add food,add,2,food,7
P01_26_4,P01_26,00:00:51.720,00:00:52.760,add food,add,2,food,7
P01_26_5,P01_26,00:01:01.60,00:01:07.80,stir food,stir,3,food,7
P01_26_6,P01_26,00:01:24.440,00:01:34.000,cut food,cut,14,food,7
P01_26_7,P01_26,00:01:42.40,00:01:46.80,stir food,stir,3,food,7
P01_26_8,P01_26,00:01:48.30,00:01:49.80,add salt,add,2,salt,13
P01_26_9,P01_26,00:02:00.00,00:02:05.10,stir food,stir,3,food,7
P01_26_10,P01_26,00:02:06.720,00:02:12.160,add food,add,2,food,7
P01_26_11,P01_26,00:02:16.10,00:02:27.50,stir food,stir,3,food,7
P01_26_12,P01_26,00:02:45.60,00:02:48.40,shake food,shake,8,food,7
P01_26_13,P01_26,00:02:55.00,00:02:56.50,shake food,shake,8,food,7
P01_26_14,P01_26,00:02:59.30,00:03:00.70,shake food,shake,8,food,7
P01_26_15,P01_26,00:03:42.60,00:03:46.20,shake food,shake,8,food,7
P01_27_0,P01_27,00:00:12.70,00:00:14.00,pour oil,pour,5,oil,9
P01_27_1,P01_27,00:00:21.10,00:00:22.10,add carrot,add,2,carrot,15
P01_27_2,P01_27,00:00:23.80,00:00:24.80,add carrot,add,2,carrot,15
P01_27_3,P01_27,00:00:28.60,00:00:29.60,add carrot,add,2,carrot,15
P01_27_4,P01_27,00:00:43.60,00:00:45.30,add salt,add,2,salt,13
P01_27_5,P01_27,00:01:58.70,00:02:04.90,stir carrot,stir,3,carrot,15
P01_27_6,P01_27,00:02:10.50,00:02:15.30,add onion,add,2,onion,6
P01_27_7,P01_27,00:02:20.40,00:02:26.30,stir onion,stir,3,onion,6
P01_27_8,P01_27,00:02:28.40,00:02:29.60,chicken,pour,5,oil,9
P01_27_9,P01_27,00:02:30.70,00:02:35.70,stir onion,stir,3,onion,6
P01_27_10,P01_27,00:02:41.50,00:02:42.50,shake pot,shake,8,pot,0
P01_27_11,P01_27,00:03:59.30,00:04:14.20,stir food,stir,3,food,7
P01_27_12,P01_27,00:04:19.600,00:04:21.840,add lentil,add,2,lentil,31
P01_27_13,P01_27,00:04:26.50,00:04:28.70,shake pot,shake,8,pot,0
P01_27_14,P01_27,00:04:29.20,00:04:40.20,stir lentil,stir,3,lentil,31
P01_27_15,P01_27,00:05:25.10,00:05:26.60,pour broth,pour,5,broth,35
P01_27_16,P01_27,00:05:28.70,00:05:38.10,stir food,stir,3,food,7
P01_27_17,P01_27,00:05:46.80,00:05:48.00,shake pot,shake,8,pot,0
P01_27_18,P01_27,00:05:48.70,00:05:51.30,stir lentil,stir,3,lentil,31
P01_27_19,P01_27,00:06:09.90,00:06:12.10,shake pot,shake,8,pot,0
P01_27_20,P01_27,00:06:12.80,00:06:19.70,stir lentil,stir,3,lentil,31
P01_27_21,P01_27,00:06:21.10,00:06:22.00,shake pot,shake,8,pot,0
P01_27_22,P01_27,00:06:32.10,00:06:33.20,cover pot,cover,1,pot,0
P01_27_23,P01_27,00:09:28.50,00:09:30.20,uncover pot,uncover,0,pot,0
P01_27_24,P01_27,00:09:32.10,00:09:33.50,shake pot,shake,8,pot,0
P01_27_25,P01_27,00:09:38.50,00:09:41.70,add broccoli,add,2,broccoli,30
P01_27_26,P01_27,00:09:48.10,00:09:57.60,stir broccoli,stir,3,broccoli,30
P01_27_27,P01_27,00:10:02.30,00:10:03.80,cover pot,cover,1,pot,0
P01_28_0,P01_28,00:00:13.600,00:00:15.040,put pot,put,6,pot,0
P01_28_1,P01_28,00:00:28.60,00:00:33.40,pour water,pour,5,water,3
P01_28_2,P01_28,00:00:45.70,00:00:49.40,pour water,pour,5,water,3
P01_28_3,P01_28,00:01:08.20,00:01:09.20,cover pot,cover,1,pot,0
P01_28_4,P01_28,00:02:47.60,00:02:49.00,uncover pot,uncover,0,pot,0
P01_28_5,P01_28,00:02:49.90,00:02:50.50,add potato,add,2,potato,29
P01_28_6,P01_28,00:02:53.90,00:02:54.90,add potato,add,2,potato,29
P01_28_7,P01_28,00:02:55.50,00:02:56.50,cover pot,cover,1,pot,0
P01_28_8,P01_28,00:03:21.10,00:03:22.10,uncover pot,uncover,0,pot,0
P01_29_0,P01_29,00:01:13.240,00:01:14.320,put pot,put,6,pot,0
P01_29_1,P01_29,00:01:18.10,00:01:19.50,remove pot,remove,4,pot,0
P01_30_0,P01_30,00:00:02.50,00:00:04.20,add breast:chicken,add,2,breast:chicken,33
P01_30_1,P01_30,00:00:07.50,00:00:08.50,add breast:chicken,add,2,breast:chicken,33
P01_30_2,P01_30,00:00:12.20,00:00:13.30,add breast:chicken,add,2,breast:chicken,33
P01_30_3,P01_30,00:00:46.40,00:00:56.10,add salt,add,2,salt,13
P01_30_4,P01_30,00:01:56.40,00:01:57.90,flip breast:chicken,flip,12,breast:chicken,33
P01_30_5,P01_30,00:01:59.10,00:02:00.30,flip breast:chicken,flip,12,breast:chicken,33
P01_30_6,P01_30,00:02:01.40,00:02:02.20,flip breast:chicken,flip,12,breast:chicken,33
P01_30_7,P01_30,00:02:02.80,00:02:03.80,flip breast:chicken,flip,12,breast:chicken,33
P01_30_8,P01_30,00:02:06.10,00:02:07.10,flip breast:chicken,flip,12,breast:chicken,33
P01_30_9,P01_30,00:02:14.20,00:02:18.30,add salt,add,2,salt,13
P01_30_10,P01_30,00:02:22.30,00:02:25.20,add spice,add,2,spice,4
P01_30_11,P01_30,00:03:12.40,00:03:13.40,flip breast:chicken,flip,12,breast:chicken,33
P01_30_12,P01_30,00:03:14.10,00:03:15.10,flip breast:chicken,flip,12,breast:chicken,33
P01_30_13,P01_30,00:03:16.20,00:03:17.20,flip breast:chicken,flip,12,breast:chicken,33
P01_30_14,P01_30,00:03:18.30,00:03:19.30,flip breast:chicken,flip,12,breast:chicken,33
P01_30_15,P01_30,00:03:25.60,00:03:26.60,add cheese,add,2,cheese,20
P01_30_16,P01_30,00:03:28.60,00:03:29.60,add cheese,add,2,cheese,20
P01_30_17,P01_30,00:03:31.90,00:03:32.90,add cheese,add,2,cheese,20
P01_30_18,P01_30,00:03:33.10,00:03:33.90,add cheese,add,2,cheese,20
P01_30_19,P01_30,00:03:37.40,00:03:38.40,add cheese,add,2,cheese,20
P01_30_20,P01_30,00:03:38.70,00:03:39.80,add cheese,add,2,cheese,20
P01_31_0,P01_31,00:01:15.10,00:01:17.20,add salt,add,2,salt,13
P01_31_1,P01_31,00:02:04.60,00:02:07.30,add pasta,add,2,pasta,1
P01_31_2,P01_31,00:02:11.10,00:02:12.70,add pasta,add,2,pasta,1
P01_31_3,P01_31,00:02:28.10,00:02:37.20,stir pasta,stir,3,pasta,1
P01_31_4,P01_31,00:02:37.00,00:02:38.00,put spoon,put,6,spoon,23
P01_31_5,P01_31,00:06:38.360,00:06:41.760,move pan,move,7,pan,10
P01_31_6,P01_31,00:06:51.20,00:06:53.00,pour oil,pour,5,oil,9
P01_31_7,P01_31,00:06:59.80,00:07:04.60,spread oil,spread,10,oil,9
P01_31_8,P01_31,00:07:10.040,00:07:10.640,remove pan,remove,4,pan,10
P01_32_0,P01_32,00:00:09.30,00:00:10.30,add pork,add,2,pork,24
P01_32_1,P01_32,00:00:12.30,00:00:13.30,add pork,add,2,pork,24
P01_32_2,P01_32,00:00:16.40,00:00:17.40,add pork,add,2,pork,24
P01_32_3,P01_32,00:00:19.40,00:00:20.40,add pork,add,2,pork,24
P01_32_4,P01_32,00:00:21.90,00:00:22.90,add pork,add,2,pork,24
P01_32_5,P01_32,00:00:24.80,00:00:25.80,add pork,add,2,pork,24
P01_32_6,P01_32,00:00:27.60,00:00:28.60,add pork,add,2,pork,24
P01_32_7,P01_32,00:00:31.20,00:00:32.20,add pork,add,2,pork,24
P01_32_8,P01_32,00:01:55.30,00:01:56.30,flip pork,flip,12,pork,24
P01_32_9,P01_32,00:01:57.00,00:01:58.00,flip pork,flip,12,pork,24
P01_32_10,P01_32,00:01:58.50,00:01:59.50,flip pork,flip,12,pork,24
P01_32_11,P01_32,00:01:59.70,00:02:00.70,flip pork,flip,12,pork,24
P01_32_12,P01_32,00:02:01.30,00:02:02.30,flip pork,flip,12,pork,24
P01_32_13,P01_32,00:02:02.50,00:02:03.50,flip pork,flip,12,pork,24
P01_32_14,P01_32,00:02:05.90,00:02:06.90,flip pork,flip,12,pork,24
P01_32_15,P01_32,00:02:07.80,00:02:08.70,flip pork,flip,12,pork,24
P01_32_16,P01_32,00:03:15.20,00:03:16.20,flip pork,flip,12,pork,24
P01_32_17,P01_32,00:03:16.40,00:03:17.40,flip pork,flip,12,pork,24
P01_32_18,P01_32,00:03:17.90,00:03:18.90,flip pork,flip,12,pork,24
P01_32_19,P01_32,00:03:19.10,00:03:20.10,flip pork,flip,12,pork,24
P01_32_20,P01_32,00:03:20.40,00:03:21.40,flip pork,flip,12,pork,24
P01_32_21,P01_32,00:03:21.60,00:03:25.00,flip pork,flip,12,pork,24
P01_32_22,P01_32,00:03:26.30,00:03:27.30,flip pork,flip,12,pork,24
P01_32_23,P01_32,00:03:30.30,00:03:31.30,flip pork,flip,12,pork,24
P01_32_24,P01_32,00:05:41.30,00:05:42.30,flip pork,flip,12,pork,24
P01_32_25,P01_32,00:05:42.70,00:05:43.70,flip pork,flip,12,pork,24
P01_32_26,P01_32,00:05:44.40,00:05:45.40,flip pork,flip,12,pork,24
P01_32_27,P01_32,00:05:45.80,00:05:46.70,flip pork,flip,12,pork,24
P01_32_28,P01_32,00:05:47.40,00:05:48.40,flip pork,flip,12,pork,24
P01_32_29,P01_32,00:05:48.50,00:05:49.50,flip pork,flip,12,pork,24
P01_32_30,P01_32,00:05:50.90,00:05:51.90,flip pork,flip,12,pork,24
P01_32_31,P01_32,00:05:53.20,00:05:54.20,flip pork,flip,12,pork,24
P01_32_32,P01_32,00:05:55.70,00:05:59.00,flip pork,flip,12,pork,24
P01_33_0,P01_33,00:07:55.90,00:07:57.20,add chicken,add,2,chicken,33
P01_33_1,P01_33,00:08:15.60,00:08:19.20,add chicken,add,2,chicken,33
P01_33_2,P01_33,00:08:29.40,00:08:31.80,add chicken,add,2,chicken,33
P01_33_3,P01_33,00:08:47.80,00:08:49.80,add chicken,add,2,chicken,33
P01_33_4,P01_33,00:09:04.60,00:09:13.70,add chicken,add,2,chicken,33
P01_33_5,P01_33,00:09:20.00,00:09:22.40,add chicken,add,2,chicken,33
P01_33_6,P01_33,00:09:50.90,00:09:53.30,add chicken,add,2,chicken,33
P01_33_7,P01_33,00:09:55.70,00:10:00.20,add chicken,add,2,chicken,33
P01_33_8,P01_33,00:10:01.30,00:10:05.90,add chicken,add,2,chicken,33
P01_33_9,P01_33,00:10:08.80,00:10:12.30,add chicken,add,2,chicken,33
P01_33_10,P01_33,00:10:54.50,00:11:22.40,flip chicken,flip,12,chicken,33
P01_33_11,P01_33,00:15:16.50,00:15:39.00,flip chicken,flip,12,chicken,33
P01_33_12,P01_33,00:18:51.70,00:19:13.60,flip chicken,flip,12,chicken,33
P01_33_13,P01_33,00:19:14.800,00:19:17.640,remove chicken,remove,4,chicken,33
P01_33_14,P01_33,00:19:18.400,00:19:22.000,remove chicken,remove,4,chicken,33
P01_33_15,P01_33,00:19:22.560,00:19:24.880,remove chicken,remove,4,chicken,33
P01_33_16,P01_33,00:19:25.760,00:19:28.320,remove chicken,remove,4,chicken,33
P01_33_17,P01_33,00:19:29.320,00:19:33.040,remove chicken,remove,4,chicken,33
P01_33_18,P01_33,00:19:34.120,00:19:36.720,remove chicken,remove,4,chicken,33
P01_33_19,P01_33,00:19:37.160,00:19:39.680,remove chicken,remove,4,chicken,33
P01_33_20,P01_33,00:19:51.30,00:19:54.20,add chicken,add,2,chicken,33
P01_33_21,P01_33,00:20:04.90,00:20:07.60,add chicken,add,2,chicken,33
P01_33_22,P01_33,00:20:16.40,00:20:18.70,add chicken,add,2,chicken,33
