narration_id,participant_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_15_8,P01,P01_15,00:01:37.20,00:01:38.90,spread oil,spread,27,oil,31,['oil'],[31]
P01_15_9,P01,P01_15,00:01:43.60,00:01:51.20,transfer egg,transfer,11,egg,53,['egg'],[53]
P01_15_11,P01,P01_15,00:02:10.00,00:02:14.90,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_12,P01,P01_15,00:02:20.50,00:02:23.80,shake egg,shake,15,egg,53,['egg'],[53]
P01_15_13,P01,P01_15,00:02:34.50,00:02:35.50,remove fork,remove,12,fork,14,['fork'],[14]
P01_15_17,P01,P01_15,00:03:25.30,00:03:30.40,flip tortilla,flip,22,tortilla,107,['tortilla'],[107]
P01_15_18,P01,P01_15,00:03:20.90,00:03:21.90,shake tortilla,shake,15,tortilla,107,['tortilla'],[107]
P01_16_0,P01,P01_16,00:00:10.60,00:00:23.50,shake egg,shake,15,egg,53,['egg'],[53]
P01_16_1,P01,P01_16,00:00:28.40,00:00:31.70,add cheese,add,46,cheese,32,['cheese'],[32]
P01_16_4,P01,P01_16,00:01:00.00,00:01:01.00,add oil,add,46,oil,31,['oil'],[31]
P01_16_5,P01,P01_16,00:01:19.40,00:01:21.90,spread oil,spread,27,oil,31,['oil'],[31]
P01_16_6,P01,P01_16,00:01:34.90,00:01:36.40,shake egg,shake,15,egg,53,['egg'],[53]
P01_16_8,P01,P01_16,00:01:57.20,00:01:59.10,add salt,add,46,salt,38,['salt'],[38]
P01_16_9,P01,P01_16,00:02:43.70,00:03:02.40,flip tortilla,flip,22,tortilla,107,['tortilla'],[107]
P01_16_10,P01,P01_16,00:03:15.10,00:03:16.90,flip tortilla,flip,22,tortilla,107,['tortilla'],[107]
P01_17_2,P01,P01_17,00:00:12.20,00:00:14.90,add oil,add,46,oil,31,['oil'],[31]
P01_17_3,P01,P01_17,00:00:19.60,00:00:21.60,add carrot,add,46,carrot,23,['carrot'],[23]
P01_17_4,P01,P01_17,00:00:24.10,00:00:25.10,add carrot,add,46,carrot,23,['carrot'],[23]
P01_17_5,P01,P01_17,00:00:36.90,00:00:39.30,add salt,add,46,salt,38,['salt'],[38]
P01_17_6,P01,P01_17,00:00:42.00,00:00:47.40,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_17_7,P01,P01_17,00:01:45.10,00:01:47.90,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_17_9,P01,P01_17,00:02:12.80,00:02:15.80,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_10,P01,P01_17,00:02:18.80,00:02:27.10,stir food,stir,10,food,34,['food'],[34]
P01_17_11,P01,P01_17,00:02:32.00,00:02:35.10,add oil,add,46,oil,31,['oil'],[31]
P01_17_16,P01,P01_17,00:03:41.20,00:03:47.20,stir food,stir,10,food,34,['food'],[34]
P01_17_20,P01,P01_17,00:04:18.20,00:04:26.50,stir food,stir,10,food,34,['food'],[34]
P01_17_21,P01,P01_17,00:04:30.00,00:04:33.60,add oil,add,46,oil,31,['oil'],[31]
P01_17_22,P01,P01_17,00:04:37.40,00:04:43.30,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_23,P01,P01_17,00:04:49.60,00:04:52.10,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_24,P01,P01_17,00:04:53.90,00:04:54.90,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_26,P01,P01_17,00:05:02.10,00:05:07.00,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_17_27,P01,P01_17,00:05:07.20,00:05:09.60,stir food,stir,10,food,34,['food'],[34]
P01_17_28,P01,P01_17,00:05:34.70,00:05:45.60,stir food,stir,10,food,34,['food'],[34]
P01_17_30,P01,P01_17,00:05:48.00,00:05:51.60,stir food,stir,10,food,34,['food'],[34]
P01_17_31,P01,P01_17,00:06:08.80,00:06:12.60,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_17_32,P01,P01_17,00:06:16.00,00:06:27.20,stir food,stir,10,food,34,['food'],[34]
P01_17_33,P01,P01_17,00:06:53.00,00:06:56.30,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_17_34,P01,P01_17,00:06:59.20,00:07:01.90,add garlic,add,46,garlic,51,['garlic'],[51]
P01_17_35,P01,P01_17,00:07:03.50,00:07:04.50,stir food,stir,10,food,34,['food'],[34]
P01_17_37,P01,P01_17,00:07:08.60,00:07:28.90,stir food,stir,10,food,34,['food'],[34]
P01_17_38,P01,P01_17,00:07:31.70,00:07:35.60,add oil,add,46,oil,31,['oil'],[31]
P01_17_40,P01,P01_17,00:07:41.40,00:08:00.40,stir food,stir,10,food,34,['food'],[34]
P01_17_45,P01,P01_17,00:08:40.50,00:08:56.90,stir food,stir,10,food,34,['food'],[34]
P01_17_46,P01,P01_17,00:09:09.10,00:09:15.60,add tomato,add,46,tomato,43,['tomato'],[43]
P01_17_47,P01,P01_17,00:09:23.10,00:09:53.40,stir food,stir,10,food,34,['food'],[34]
P01_17_48,P01,P01_17,00:09:57.10,00:10:03.30,add tomato,add,46,tomato,43,['tomato'],[43]
P01_17_49,P01,P01_17,00:10:04.70,00:10:25.60,stir food,stir,10,food,34,['food'],[34]
P01_17_54,P01,P01_17,00:11:37.60,00:11:52.80,stir food,stir,10,food,34,['food'],[34]
P01_17_55,P01,P01_17,00:11:56.30,00:11:58.60,add salt,add,46,salt,38,['salt'],[38]
P01_17_56,P01,P01_17,00:12:00.40,00:12:11.00,add spice,add,46,spice,85,['spice'],[85]
P01_17_57,P01,P01_17,00:12:21.00,00:12:25.20,add spice,add,46,spice,85,['spice'],[85]
P01_17_61,P01,P01_17,00:12:53.40,00:13:36.30,stir food,stir,10,food,34,['food'],[34]
P01_18_0,P01,P01_18,00:00:02.90,00:00:04.20,add saucepan,add,46,saucepan,5,['saucepan'],[5]
P01_18_3,P01,P01_18,00:00:16.40,00:00:18.00,add oil,add,46,oil,31,['oil'],[31]
P01_18_4,P01,P01_18,00:00:21.50,00:00:26.10,add garlic,add,46,garlic,51,['garlic'],[51]
P01_18_5,P01,P01_18,00:00:28.10,00:00:29.70,add garlic,add,46,garlic,51,['garlic'],[51]
P01_18_6,P01,P01_18,00:00:32.10,00:00:38.80,add garlic,add,46,garlic,51,['garlic'],[51]
P01_18_7,P01,P01_18,00:00:41.00,00:00:45.00,stir garlic,stir,10,garlic,51,['garlic'],[51]
P01_18_9,P01,P01_18,00:00:53.80,00:00:55.40,add garlic,add,46,garlic,51,['garlic'],[51]
P01_18_10,P01,P01_18,00:01:52.30,00:01:54.90,add carrot,add,46,carrot,23,['carrot'],[23]
P01_18_11,P01,P01_18,00:02:01.80,00:02:05.70,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_18_12,P01,P01_18,00:02:09.10,00:02:10.20,add salt,add,46,salt,38,['salt'],[38]
P01_18_13,P01,P01_18,00:02:16.30,00:02:17.20,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_14,P01,P01_18,00:02:47.50,00:02:48.30,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_15,P01,P01_18,00:02:50.80,00:02:53.50,add onion,add,46,onion,16,['onion'],[16]
P01_18_16,P01,P01_18,00:02:57.10,00:03:06.00,stir food,stir,10,food,34,['food'],[34]
P01_18_17,P01,P01_18,00:03:08.30,00:03:09.70,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_19,P01,P01_18,00:04:14.00,00:04:15.20,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_20,P01,P01_18,00:04:18.00,00:04:25.00,stir food,stir,10,food,34,['food'],[34]
P01_18_21,P01,P01_18,00:04:29.40,00:04:32.60,add potato,add,46,potato,30,['potato'],[30]
P01_18_22,P01,P01_18,00:04:35.60,00:04:45.50,stir food,stir,10,food,34,['food'],[34]
P01_18_23,P01,P01_18,00:04:46.30,00:04:48.30,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_24,P01,P01_18,00:06:31.20,00:06:32.20,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_25,P01,P01_18,00:06:34.20,00:06:42.00,stir food,stir,10,food,34,['food'],[34]
P01_18_26,P01,P01_18,00:06:43.80,00:06:49.30,stir food,stir,10,food,34,['food'],[34]
P01_18_28,P01,P01_18,00:07:25.60,00:07:38.90,stir food,stir,10,food,34,['food'],[34]
P01_18_29,P01,P01_18,00:07:42.70,00:07:44.10,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_18_30,P01,P01_18,00:07:52.80,00:07:54.00,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_18_31,P01,P01_18,00:07:55.10,00:07:56.10,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_18_32,P01,P01_18,00:07:57.30,00:07:58.30,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_18_33,P01,P01_18,00:07:59.50,00:08:00.50,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_18_34,P01,P01_18,00:08:03.60,00:08:06.00,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_18_35,P01,P01_18,00:08:08.80,00:08:10.60,add salt,add,46,salt,38,['salt'],[38]
P01_18_36,P01,P01_18,00:08:11.40,00:08:13.20,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_18_37,P01,P01_18,00:08:13.60,00:08:16.20,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_38,P01,P01_18,00:09:10.40,00:09:13.10,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_39,P01,P01_18,00:09:11.60,00:09:24.30,stir food,stir,10,food,34,['food'],[34]
P01_18_40,P01,P01_18,00:09:31.50,00:09:33.40,add water,add,46,water,27,['water'],[27]
P01_18_41,P01,P01_18,00:09:36.60,00:09:39.30,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_18_42,P01,P01_18,00:09:39.90,00:09:41.90,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_43,P01,P01_18,00:12:27.80,00:12:30.00,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_44,P01,P01_18,00:12:29.90,00:12:35.50,stir food,stir,10,food,34,['food'],[34]
P01_18_46,P01,P01_18,00:12:46.90,00:13:15.60,stir food,stir,10,food,34,['food'],[34]
P01_18_47,P01,P01_18,00:13:22.50,00:13:23.40,add water,add,46,water,27,['water'],[27]
P01_18_48,P01,P01_18,00:13:25.80,00:13:29.40,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_18_49,P01,P01_18,00:13:32.20,00:13:33.80,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_18_50,P01,P01_18,00:16:26.50,00:16:28.70,uncover saucepan,uncover,83,saucepan,5,['saucepan'],[5]
P01_18_51,P01,P01_18,00:16:29.20,00:16:48.90,stir food,stir,10,food,34,['food'],[34]
P01_18_52,P01,P01_18,00:16:52.30,00:16:53.50,cover saucepan,cover,36,saucepan,5,['saucepan'],[5]
P01_19_3,P01,P01_19,00:00:16.00,00:00:17.30,add oil,add,46,oil,31,['oil'],[31]
P01_19_4,P01,P01_19,00:00:28.60,00:00:32.90,spread oil,spread,27,oil,31,['oil'],[31]
P01_19_5,P01,P01_19,00:00:56.40,00:00:57.00,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_6,P01,P01_19,00:00:57.10,00:00:59.00,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_7,P01,P01_19,00:00:59.10,00:01:00.70,add sausage,add,46,sausage,86,['sausage'],[86]
P01_19_9,P01,P01_19,00:01:37.80,00:01:41.50,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_11,P01,P01_19,00:02:26.10,00:02:31.40,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_12,P01,P01_19,00:02:33.40,00:02:40.50,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_14,P01,P01_19,00:03:41.60,00:03:45.70,flip sausage,flip,22,sausage,86,['sausage'],[86]
P01_19_16,P01,P01_19,00:04:22.50,00:04:24.90,add water,add,46,water,27,['water'],[27]
P01_21_2,P01,P01_21,00:00:14.30,00:00:15.80,add oil,add,46,oil,31,['oil'],[31]
P01_21_3,P01,P01_21,00:01:33.50,00:01:38.30,add onion,add,46,onion,16,['onion'],[16]
P01_21_4,P01,P01_21,00:01:42.80,00:01:45.20,add salt,add,46,salt,38,['salt'],[38]
P01_21_5,P01,P01_21,00:01:49.50,00:01:54.90,stir onion,stir,10,onion,16,['onion'],[16]
P01_21_7,P01,P01_21,00:03:05.40,00:03:09.60,add carrot,add,46,carrot,23,['carrot'],[23]
P01_21_8,P01,P01_21,00:03:14.50,00:03:22.50,stir food,stir,10,food,34,['food'],[34]
P01_21_9,P01,P01_21,00:03:25.00,00:03:26.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_10,P01,P01_21,00:04:34.10,00:04:35.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_12,P01,P01_21,00:04:56.90,00:05:07.50,stir food,stir,10,food,34,['food'],[34]
P01_21_13,P01,P01_21,00:05:09.60,00:05:10.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_15,P01,P01_21,00:06:49.00,00:06:50.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_16,P01,P01_21,00:06:50.00,00:07:01.20,stir food,stir,10,food,34,['food'],[34]
P01_21_17,P01,P01_21,00:07:06.50,00:07:08.40,add oil,add,46,oil,31,['oil'],[31]
P01_21_19,P01,P01_21,00:07:46.40,00:07:54.70,stir food,stir,10,food,34,['food'],[34]
P01_21_23,P01,P01_21,00:08:38.80,00:08:47.00,stir food,stir,10,food,34,['food'],[34]
P01_21_24,P01,P01_21,00:09:08.30,00:09:15.40,stir food,stir,10,food,34,['food'],[34]
P01_21_25,P01,P01_21,00:10:11.60,00:10:17.40,stir food,stir,10,food,34,['food'],[34]
P01_21_29,P01,P01_21,00:11:04.50,00:11:26.00,stir food,stir,10,food,34,['food'],[34]
P01_21_30,P01,P01_21,00:11:33.80,00:11:38.30,add sauce,add,46,sauce,47,['sauce'],[47]
P01_21_32,P01,P01_21,00:12:31.40,00:12:51.80,stir food,stir,10,food,34,['food'],[34]
P01_21_34,P01,P01_21,00:13:09.80,00:13:13.80,add water,add,46,water,27,['water'],[27]
P01_21_35,P01,P01_21,00:13:22.70,00:13:24.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_38,P01,P01_21,00:13:59.40,00:14:00.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_39,P01,P01_21,00:14:01.30,00:14:02.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_40,P01,P01_21,00:15:56.90,00:15:59.70,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_41,P01,P01_21,00:15:59.50,00:16:07.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_42,P01,P01_21,00:16:07.00,00:16:08.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_21_43,P01,P01_21,00:17:22.10,00:17:23.70,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_21_44,P01,P01_21,00:17:24.40,00:17:27.60,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_45,P01,P01_21,00:17:32.40,00:17:52.20,stir food,stir,10,food,34,['food'],[34]
P01_21_46,P01,P01_21,00:17:52.30,00:17:55.50,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_47,P01,P01_21,00:18:26.90,00:18:32.80,shake pot,shake,15,pot,29,['pot'],[29]
P01_21_48,P01,P01_21,00:18:50.00,00:18:53.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_23_2,P01,P01_23,00:00:14.50,00:00:15.40,add oil,add,46,oil,31,['oil'],[31]
P01_23_3,P01,P01_23,00:00:29.90,00:00:30.80,add meat,add,46,meat,28,['meat'],[28]
P01_23_4,P01,P01_23,00:00:34.70,00:00:36.20,add meat,add,46,meat,28,['meat'],[28]
P01_23_5,P01,P01_23,00:01:57.60,00:01:58.60,flip meat,flip,22,meat,28,['meat'],[28]
P01_23_6,P01,P01_23,00:01:58.70,00:02:00.20,flip meat,flip,22,meat,28,['meat'],[28]
P01_23_9,P01,P01_23,00:02:42.70,00:02:57.10,flip meat,flip,22,meat,28,['meat'],[28]
P01_24_0,P01,P01_24,00:00:01.50,00:00:02.40,remove pot,remove,12,pot,29,['pot'],[29]
P01_24_3,P01,P01_24,00:00:27.00,00:00:27.90,cover pot,cover,36,pot,29,['pot'],[29]
P01_24_4,P01,P01_24,00:02:27.00,00:02:28.30,add saucepan,add,46,saucepan,5,['saucepan'],[5]
P01_24_6,P01,P01_24,00:02:41.40,00:02:43.10,add oil,add,46,oil,31,['oil'],[31]
P01_24_8,P01,P01_24,00:02:51.00,00:02:56.70,add mushroom,add,46,mushroom,56,['mushroom'],[56]
P01_24_9,P01,P01_24,00:02:58.40,00:03:00.10,add mushroom,add,46,mushroom,56,['mushroom'],[56]
P01_24_10,P01,P01_24,00:03:02.00,00:03:02.50,add mushroom,add,46,mushroom,56,['mushroom'],[56]
P01_24_11,P01,P01_24,00:03:03.50,00:03:05.30,add salt,add,46,salt,38,['salt'],[38]
P01_24_12,P01,P01_24,00:03:08.40,00:03:09.20,add mushroom,add,46,mushroom,56,['mushroom'],[56]
P01_24_13,P01,P01_24,00:03:11.30,00:03:12.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_24_14,P01,P01_24,00:03:12.10,00:03:13.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_24_15,P01,P01_24,00:03:41.10,00:03:42.80,add mushroom,add,46,mushroom,56,['mushroom'],[56]
P01_24_16,P01,P01_24,00:03:48.60,00:03:51.80,add spice,add,46,spice,85,['spice'],[85]
P01_24_17,P01,P01_24,00:03:57.80,00:04:12.60,stir mushroom,stir,10,mushroom,56,['mushroom'],[56]
P01_24_18,P01,P01_24,00:04:21.30,00:04:24.50,stir mushroom,stir,10,mushroom,56,['mushroom'],[56]
P01_24_20,P01,P01_24,00:04:39.20,00:04:53.70,stir food,stir,10,food,34,['food'],[34]
P01_24_21,P01,P01_24,00:05:04.60,00:05:16.40,stir food,stir,10,food,34,['food'],[34]
P01_24_23,P01,P01_24,00:05:19.60,00:05:30.40,stir food,stir,10,food,34,['food'],[34]
P01_24_26,P01,P01_24,00:05:49.30,00:05:58.10,stir food,stir,10,food,34,['food'],[34]
P01_24_27,P01,P01_24,00:06:00.00,00:06:01.30,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_24_28,P01,P01_24,00:06:07.10,00:06:08.50,add pasta,add,46,pasta,45,['pasta'],[45]
P01_24_30,P01,P01_24,00:06:11.00,00:06:16.70,move pasta,move,11,pasta,45,['pasta'],[45]
P01_24_31,P01,P01_24,00:06:19.60,00:06:24.60,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_24_32,P01,P01_24,00:06:26.00,00:06:30.10,add salt,add,46,salt,38,['salt'],[38]
P01_24_33,P01,P01_24,00:06:32.30,00:06:34.60,stir food,stir,10,food,34,['food'],[34]
P01_24_35,P01,P01_24,00:06:38.20,00:06:47.50,stir food,stir,10,food,34,['food'],[34]
P01_24_37,P01,P01_24,00:07:49.40,00:07:54.30,stir food,stir,10,food,34,['food'],[34]
P01_24_38,P01,P01_24,00:07:55.80,00:07:56.80,add salt,add,46,salt,38,['salt'],[38]
P01_24_39,P01,P01_24,00:07:58.20,00:08:03.60,stir food,stir,10,food,34,['food'],[34]
P01_24_40,P01,P01_24,00:08:07.40,00:08:10.10,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_24_41,P01,P01_24,00:09:41.00,00:09:49.60,stir food,stir,10,food,34,['food'],[34]
P01_24_42,P01,P01_24,00:09:52.70,00:09:53.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_1,P01,P01_25,00:00:04.80,00:00:06.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_2,P01,P01_25,00:00:39.40,00:00:40.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_3,P01,P01_25,00:00:40.10,00:00:40.90,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_4,P01,P01_25,00:00:56.90,00:00:59.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_8,P01,P01_25,00:05:00.20,00:05:03.00,move pot,move,11,pot,29,['pot'],[29]
P01_25_9,P01,P01_25,00:05:14.50,00:05:15.50,move pot,move,11,pot,29,['pot'],[29]
P01_25_10,P01,P01_25,00:05:29.50,00:05:32.00,move pot,move,11,pot,29,['pot'],[29]
P01_25_13,P01,P01_25,00:07:46.90,00:07:50.60,add pasta,add,46,pasta,45,['pasta'],[45]
P01_25_15,P01,P01_25,00:08:40.80,00:08:42.90,add water,add,46,water,27,['water'],[27]
P01_25_16,P01,P01_25,00:08:47.40,00:08:49.20,add water,add,46,water,27,['water'],[27]
P01_25_17,P01,P01_25,00:09:04.30,00:09:06.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_18,P01,P01_25,00:09:28.30,00:09:30.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_19,P01,P01_25,00:09:30.00,00:09:31.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_20,P01,P01_25,00:09:45.50,00:09:46.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_21,P01,P01_25,00:09:47.10,00:09:48.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_22,P01,P01_25,00:10:07.90,00:10:10.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_23,P01,P01_25,00:10:10.40,00:10:12.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_25_25,P01,P01_25,00:10:21.20,00:10:22.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_25_26,P01,P01_25,00:10:23.70,00:10:27.10,add pasta,add,46,pasta,45,['pasta'],[45]
P01_26_1,P01,P01_26,00:00:05.70,00:00:07.10,add oil,add,46,oil,31,['oil'],[31]
P01_26_3,P01,P01_26,00:00:42.80,00:00:43.70,add salt,add,46,salt,38,['salt'],[38]
P01_26_6,P01,P01_26,00:01:01.60,00:01:07.80,stir food,stir,10,food,34,['food'],[34]
P01_26_15,P01,P01_26,00:01:42.40,00:01:46.80,stir food,stir,10,food,34,['food'],[34]
P01_26_16,P01,P01_26,00:01:48.30,00:01:49.80,add salt,add,46,salt,38,['salt'],[38]
P01_26_17,P01,P01_26,00:02:00.00,00:02:05.10,stir food,stir,10,food,34,['food'],[34]
P01_26_19,P01,P01_26,00:02:16.10,00:02:27.50,stir food,stir,10,food,34,['food'],[34]
P01_26_21,P01,P01_26,00:02:45.60,00:02:48.40,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_22,P01,P01_26,00:02:55.00,00:02:56.50,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_23,P01,P01_26,00:02:59.30,00:03:00.70,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_26_26,P01,P01_26,00:03:42.60,00:03:46.20,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_27_1,P01,P01_27,00:00:12.70,00:00:14.00,add oil,add,46,oil,31,['oil'],[31]
P01_27_2,P01,P01_27,00:00:21.10,00:00:22.10,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_3,P01,P01_27,00:00:23.80,00:00:24.80,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_4,P01,P01_27,00:00:28.60,00:00:29.60,add carrot,add,46,carrot,23,['carrot'],[23]
P01_27_5,P01,P01_27,00:00:43.60,00:00:45.30,add salt,add,46,salt,38,['salt'],[38]
P01_27_6,P01,P01_27,00:01:58.70,00:02:04.90,stir carrot,stir,10,carrot,23,['carrot'],[23]
P01_27_7,P01,P01_27,00:02:10.50,00:02:15.30,add onion,add,46,onion,16,['onion'],[16]
P01_27_8,P01,P01_27,00:02:20.40,00:02:26.30,stir food,stir,10,food,34,['food'],[34]
P01_27_9,P01,P01_27,00:02:28.40,00:02:29.60,add oil,add,46,oil,31,['oil'],[31]
P01_27_10,P01,P01_27,00:02:30.70,00:02:35.70,stir food,stir,10,food,34,['food'],[34]
P01_27_12,P01,P01_27,00:02:41.50,00:02:42.50,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_13,P01,P01_27,00:03:59.30,00:04:14.20,stir food,stir,10,food,34,['food'],[34]
P01_27_15,P01,P01_27,00:04:26.50,00:04:28.70,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_16,P01,P01_27,00:04:29.20,00:04:40.20,stir food,stir,10,food,34,['food'],[34]
P01_27_17,P01,P01_27,00:05:25.10,00:05:26.60,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_27_18,P01,P01_27,00:05:28.70,00:05:38.10,stir food,stir,10,food,34,['food'],[34]
P01_27_20,P01,P01_27,00:05:46.80,00:05:48.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_21,P01,P01_27,00:05:48.70,00:05:51.30,stir food,stir,10,food,34,['food'],[34]
P01_27_23,P01,P01_27,00:06:09.90,00:06:12.10,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_24,P01,P01_27,00:06:12.80,00:06:19.70,stir food,stir,10,food,34,['food'],[34]
P01_27_25,P01,P01_27,00:06:21.10,00:06:22.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_27,P01,P01_27,00:06:32.10,00:06:33.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_27_28,P01,P01_27,00:09:28.50,00:09:30.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_27_29,P01,P01_27,00:09:32.10,00:09:33.50,shake pot,shake,15,pot,29,['pot'],[29]
P01_27_30,P01,P01_27,00:09:38.50,00:09:41.70,add broccoli,add,46,broccoli,101,['broccoli'],[101]
P01_27_31,P01,P01_27,00:09:48.10,00:09:57.60,stir food,stir,10,food,34,['food'],[34]
P01_27_32,P01,P01_27,00:10:02.30,00:10:03.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_28_2,P01,P01_28,00:00:28.60,00:00:33.40,add water,add,46,water,27,['water'],[27]
P01_28_3,P01,P01_28,00:00:45.70,00:00:49.40,add water,add,46,water,27,['water'],[27]
P01_28_6,P01,P01_28,00:01:08.20,00:01:09.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_28_7,P01,P01_28,00:02:47.60,00:02:49.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_28_8,P01,P01_28,00:02:49.90,00:02:50.50,add potato,add,46,potato,30,['potato'],[30]
P01_28_9,P01,P01_28,00:02:53.90,00:02:54.90,add potato,add,46,potato,30,['potato'],[30]
P01_28_10,P01,P01_28,00:02:55.50,00:02:56.50,cover pot,cover,36,pot,29,['pot'],[29]
P01_28_11,P01,P01_28,00:03:21.10,00:03:22.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_29_1,P01,P01_29,00:01:18.10,00:01:19.50,remove pot,remove,12,pot,29,['pot'],[29]
P01_30_0,P01,P01_30,00:00:02.50,00:00:04.20,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_1,P01,P01_30,00:00:07.50,00:00:08.50,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_2,P01,P01_30,00:00:12.20,00:00:13.30,add breast:chicken,add,46,breast:chicken,57,['breast:chicken'],[57]
P01_30_3,P01,P01_30,00:00:46.40,00:00:56.10,add salt,add,46,salt,38,['salt'],[38]
P01_30_5,P01,P01_30,00:01:56.40,00:01:57.90,flip breast:chicken,flip,22,breast:chicken,57,['breast:chicken'],[57]
